strategy,strategy_params,risk_fraction,direction_mode,session_preset,cooldown_bars_after_stop,minimum_stop_distance_to_cost,regime_filter,validation_median_return_pct,validation_median_drawdown_pct,validation_total_trades,validation_positive_folds,cost_robust_positive_folds,stability_ratio,cost_robustness_ratio,selection_score,meets_minimum_validation_trades
compression_breakout_retest,"{'lookback': 48, 'bandwidth_window': 120, 'compression_quantile': 0.25, 'volume_multiplier': 1.1, 'atr_length': 14, 'retest_atr_buffer': 1.25, 'retest_window_bars': 5, 'funding_window': 72, 'max_adverse_funding_z': 0.75}",0.005,short_only,europe_us,0,1.5,,0.09772528317069096,1.5804248939846999,9,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 0.09772528317069096, -1.5804248939846999, 9)",False
pullback_in_trend,"{'fast_length': 50, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,both,all,0,1.5,"{'label': 'stacked_trend', 'min_adx': 25.0, 'min_abs_slope': 0.5, 'min_atr_percentile': 0.3, 'max_atr_percentile': 0.7, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': True, 'max_distance_from_ema50_atr': 1.75, 'min_volume_ratio': 1.0}",0.0,0.0,2,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, 0.0, -0.0, 2)",False
pullback_in_trend,"{'fast_length': 50, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,long_only,all,0,1.5,"{'label': 'stacked_trend', 'min_adx': 25.0, 'min_abs_slope': 0.5, 'min_atr_percentile': 0.3, 'max_atr_percentile': 0.7, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': True, 'max_distance_from_ema50_atr': 1.75, 'min_volume_ratio': 1.0}",0.0,0.0,2,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, 0.0, -0.0, 2)",False
pullback_in_trend,"{'fast_length': 50, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,short_only,all,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",0.0,0.0,2,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, 0.0, -0.0, 2)",False
pullback_in_trend,"{'fast_length': 50, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,short_only,all,0,1.5,"{'label': 'quiet_trend', 'min_adx': 18.0, 'min_abs_slope': 0.3, 'min_atr_percentile': 0.1, 'max_atr_percentile': 0.6, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 1.5, 'min_volume_ratio': 0.8}",0.0,0.0,2,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, 0.0, -0.0, 2)",False
pullback_in_trend,"{'fast_length': 20, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,both,all,0,1.5,"{'label': 'stacked_trend', 'min_adx': 25.0, 'min_abs_slope': 0.5, 'min_atr_percentile': 0.3, 'max_atr_percentile': 0.7, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': True, 'max_distance_from_ema50_atr': 1.75, 'min_volume_ratio': 1.0}",0.0,0.0,1,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, 0.0, -0.0, 1)",False
pullback_in_trend,"{'fast_length': 20, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,both,europe_us,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",0.0,0.0,1,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, 0.0, -0.0, 1)",False
pullback_in_trend,"{'fast_length': 20, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,both,europe_us,0,1.5,"{'label': 'stacked_trend', 'min_adx': 25.0, 'min_abs_slope': 0.5, 'min_atr_percentile': 0.3, 'max_atr_percentile': 0.7, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': True, 'max_distance_from_ema50_atr': 1.75, 'min_volume_ratio': 1.0}",0.0,0.0,1,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, 0.0, -0.0, 1)",False
pullback_in_trend,"{'fast_length': 20, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,long_only,all,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",0.0,0.0,1,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, 0.0, -0.0, 1)",False
pullback_in_trend,"{'fast_length': 20, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,long_only,all,0,1.5,"{'label': 'stacked_trend', 'min_adx': 25.0, 'min_abs_slope': 0.5, 'min_atr_percentile': 0.3, 'max_atr_percentile': 0.7, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': True, 'max_distance_from_ema50_atr': 1.75, 'min_volume_ratio': 1.0}",0.0,0.0,1,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, 0.0, -0.0, 1)",False
pullback_in_trend,"{'fast_length': 20, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,long_only,europe_us,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",0.0,0.0,1,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, 0.0, -0.0, 1)",False
pullback_in_trend,"{'fast_length': 20, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,long_only,europe_us,0,1.5,"{'label': 'stacked_trend', 'min_adx': 25.0, 'min_abs_slope': 0.5, 'min_atr_percentile': 0.3, 'max_atr_percentile': 0.7, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': True, 'max_distance_from_ema50_atr': 1.75, 'min_volume_ratio': 1.0}",0.0,0.0,1,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, 0.0, -0.0, 1)",False
pullback_in_trend,"{'fast_length': 50, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,both,europe_us,0,1.5,"{'label': 'stacked_trend', 'min_adx': 25.0, 'min_abs_slope': 0.5, 'min_atr_percentile': 0.3, 'max_atr_percentile': 0.7, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': True, 'max_distance_from_ema50_atr': 1.75, 'min_volume_ratio': 1.0}",0.0,0.0,1,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, 0.0, -0.0, 1)",False
pullback_in_trend,"{'fast_length': 50, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,long_only,europe_us,0,1.5,"{'label': 'stacked_trend', 'min_adx': 25.0, 'min_abs_slope': 0.5, 'min_atr_percentile': 0.3, 'max_atr_percentile': 0.7, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': True, 'max_distance_from_ema50_atr': 1.75, 'min_volume_ratio': 1.0}",0.0,0.0,1,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, 0.0, -0.0, 1)",False
volatility_scaled_momentum,"{'lookback': 48, 'atr_length': 14, 'atr_multiplier': 2.5}",0.005,short_only,all,0,1.5,"{'label': 'quiet_trend', 'min_adx': 18.0, 'min_abs_slope': 0.3, 'min_atr_percentile': 0.1, 'max_atr_percentile': 0.6, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 1.5, 'min_volume_ratio': 0.8}",0.0,0.5556753547426685,3,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, 0.0, -0.5556753547426685, 3)",False
pullback_in_trend,"{'fast_length': 20, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,both,all,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",0.0,0.6762230733927899,2,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, 0.0, -0.6762230733927899, 2)",False
pullback_in_trend,"{'fast_length': 50, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,both,europe_us,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",0.0,0.8781264747898754,3,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, 0.0, -0.8781264747898754, 3)",False
volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,short_only,europe_us,0,1.5,"{'label': 'quiet_trend', 'min_adx': 18.0, 'min_abs_slope': 0.3, 'min_atr_percentile': 0.1, 'max_atr_percentile': 0.6, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 1.5, 'min_volume_ratio': 0.8}",0.0,2.795615064504564,3,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, 0.0, -2.795615064504564, 3)",False
compression_breakout,"{'lookback': 48, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14, 'exit_style': 'time_stop_trail', 'max_hold_bars': 3}",0.005,short_only,europe_us,0,1.5,,-0.0730219857420944,0.9440829525629635,9,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -0.0730219857420944, -0.9440829525629635, 9)",False
pullback_in_trend,"{'fast_length': 50, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,both,all,0,1.5,"{'label': 'quiet_trend', 'min_adx': 18.0, 'min_abs_slope': 0.3, 'min_atr_percentile': 0.1, 'max_atr_percentile': 0.6, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 1.5, 'min_volume_ratio': 0.8}",-0.3671105077180603,1.1654113421009527,5,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -0.3671105077180603, -1.1654113421009527, 5)",False
compression_breakout_retest,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'exit_style': 'time_stop_trail', 'max_hold_bars': 3}",0.005,short_only,europe_us,0,1.5,,-0.38046053689162473,0.6781255297884314,15,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -0.38046053689162473, -0.6781255297884314, 15)",False
volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,short_only,all,0,1.5,"{'label': 'quiet_trend', 'min_adx': 18.0, 'min_abs_slope': 0.3, 'min_atr_percentile': 0.1, 'max_atr_percentile': 0.6, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 1.5, 'min_volume_ratio': 0.8}",-0.5509074996360774,2.795615064504564,4,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -0.5509074996360774, -2.795615064504564, 4)",False
volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,short_only,all,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",-0.5688980135188371,4.364910266186639,7,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -0.5688980135188371, -4.364910266186639, 7)",False
volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,short_only,europe_us,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",-0.5688980135188371,4.364910266186639,6,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -0.5688980135188371, -4.364910266186639, 6)",False
volatility_scaled_momentum,"{'lookback': 48, 'atr_length': 14, 'atr_multiplier': 2.5}",0.005,short_only,all,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",-0.5782713054991229,2.6477202270927647,6,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -0.5782713054991229, -2.6477202270927647, 6)",False
volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,long_only,all,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",-0.6598156706835057,3.108538294648,7,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -0.6598156706835057, -3.108538294648, 7)",False
volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,long_only,europe_us,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",-0.6598156706835057,3.108538294648,7,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -0.6598156706835057, -3.108538294648, 7)",False
volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,europe_us,0,1.5,"{'label': 'quiet_trend', 'min_adx': 18.0, 'min_abs_slope': 0.3, 'min_atr_percentile': 0.1, 'max_atr_percentile': 0.6, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 1.5, 'min_volume_ratio': 0.8}",-0.6956761846542148,3.5656019658042992,6,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -0.6956761846542148, -3.5656019658042992, 6)",False
compression_breakout,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14}",0.005,short_only,europe_us,0,1.5,,-0.8770513799276181,2.156165225281692,19,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -0.8770513799276181, -2.156165225281692, 19)",False
breakout,{'lookback': 20},0.005,long_only,europe_us,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",-0.9243993345164236,9.573270456704208,7,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -0.9243993345164236, -9.573270456704208, 7)",False
compression_breakout_retest,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14, 'retest_atr_buffer': 0.75, 'retest_window_bars': 3}",0.005,both,europe_us,0,1.5,,-0.9751416961717441,2.0507645290095855,19,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -0.9751416961717441, -2.0507645290095855, 19)",False
volatility_scaled_momentum,"{'lookback': 48, 'atr_length': 14, 'atr_multiplier': 2.5}",0.005,both,all,0,1.5,"{'label': 'quiet_trend', 'min_adx': 18.0, 'min_abs_slope': 0.3, 'min_atr_percentile': 0.1, 'max_atr_percentile': 0.6, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 1.5, 'min_volume_ratio': 0.8}",-1.0487684971036582,3.217808118396037,8,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -1.0487684971036582, -3.217808118396037, 8)",False
compression_breakout_retest,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4}",0.005,short_only,europe_us,0,1.5,,-1.0879787027076704,1.6009948720743794,15,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -1.0879787027076704, -1.6009948720743794, 15)",False
volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,"{'label': 'quiet_trend', 'min_adx': 18.0, 'min_abs_slope': 0.3, 'min_atr_percentile': 0.1, 'max_atr_percentile': 0.6, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 1.5, 'min_volume_ratio': 0.8}",-1.1101157121037208,4.096866296803592,7,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -1.1101157121037208, -4.096866296803592, 7)",False
volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",-1.2249600059589416,5.777106371320051,13,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -1.2249600059589416, -5.777106371320051, 13)",False
volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,europe_us,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",-1.2249600059589416,5.777106371320051,12,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -1.2249600059589416, -5.777106371320051, 12)",False
breakout,{'lookback': 20},0.005,long_only,all,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",-1.8253466692303877,9.573270456704218,10,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -1.8253466692303877, -9.573270456704218, 10)",False
breakout,{'lookback': 20},0.005,both,europe_us,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",-4.064203132690003,9.573270456704208,12,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -4.064203132690003, -9.573270456704208, 12)",False
compression_breakout,"{'lookback': 48, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14}",0.005,both,europe_us,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",0.0,0.0,1,1,0,0.3333333333333333,0.0,"(0.0, 0.3333333333333333, 0.0, -0.0, 1)",False
compression_breakout,"{'lookback': 48, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14}",0.005,long_only,all,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",0.0,0.0,1,1,0,0.3333333333333333,0.0,"(0.0, 0.3333333333333333, 0.0, -0.0, 1)",False
compression_breakout,"{'lookback': 48, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14}",0.005,long_only,europe_us,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",0.0,0.0,1,1,0,0.3333333333333333,0.0,"(0.0, 0.3333333333333333, 0.0, -0.0, 1)",False
compression_breakout_retest,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'exit_style': 'time_stop_trail', 'max_hold_bars': 3}",0.005,short_only,all,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",0.0,0.0,1,1,0,0.3333333333333333,0.0,"(0.0, 0.3333333333333333, 0.0, -0.0, 1)",False
compression_breakout,"{'lookback': 48, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14}",0.005,both,all,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",0.0,0.5073420541422902,2,1,0,0.3333333333333333,0.0,"(0.0, 0.3333333333333333, 0.0, -0.5073420541422902, 2)",False
breakout,"{'lookback': 20, 'funding_window': 72, 'max_adverse_funding_z': 1.0}",0.005,short_only,europe_us,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",0.0,0.0,3,0,0,0.0,0.0,"(0.0, 0.0, 0.0, -0.0, 3)",False
breakout,"{'lookback': 100, 'funding_window': 72, 'max_adverse_funding_z': 1.0}",0.005,both,europe_us,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",0.0,0.0,3,0,0,0.0,0.0,"(0.0, 0.0, 0.0, -0.0, 3)",False
breakout,{'lookback': 100},0.005,long_only,all,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",0.0,0.0,2,0,0,0.0,0.0,"(0.0, 0.0, 0.0, -0.0, 2)",False
breakout,"{'lookback': 100, 'funding_window': 72, 'max_adverse_funding_z': 1.0}",0.005,long_only,all,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",0.0,0.0,2,0,0,0.0,0.0,"(0.0, 0.0, 0.0, -0.0, 2)",False
breakout,"{'lookback': 100, 'funding_window': 72, 'max_adverse_funding_z': 1.0}",0.005,short_only,europe_us,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",0.0,0.0,2,0,0,0.0,0.0,"(0.0, 0.0, 0.0, -0.0, 2)",False
